Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,SMA_50,SMA_200,Volatility_pct,Volatility_abs,range,range_2,range_3,Above_SMA_50,Below_SMA_50,Above_SMA_200,Below_SMA_200
2024-08-05 22:00:00,1722895200,1.27567,1.27734,1.27566,1.27734,3250,8,0,8,2024,0,2024-08-05,1.2762956,1.28321495,0.14327602140740198,0.0031406662233484134,0.001584599999999996,0.0016799999999999038,0.0016699999999998383,True,False,False,True
2024-08-05 23:00:00,1722898800,1.27738,1.27777,1.27698,1.27759,1348,9,0,8,2024,0,2024-08-05,1.2763938000000001,1.2831390999999999,0.14123721703400632,0.0031018301970578486,0.0015811499999999956,0.0007900000000000684,0.00021000000000004349,True,False,False,True
2024-08-06 00:00:00,1722902400,1.27683,1.27765,1.2763200000000001,1.27734,1350,23,0,8,2024,1,2024-08-06,1.2764566000000002,1.2830636999999998,0.14036032639129853,0.003088264561198019,0.0015791499999999947,0.0013299999999998313,0.0005100000000000104,True,False,False,True
2024-08-06 01:00:00,1722906000,1.27711,1.27816,1.27681,1.27797,2626,9,0,8,2024,1,2024-08-06,1.2765396,1.28299465,0.14040564385531754,0.003071680361764528,0.001576799999999995,0.0013499999999999623,0.0008600000000000829,True,False,False,True
2024-08-06 02:00:00,1722909600,1.27797,1.27926,1.27785,1.27873,3755,9,0,8,2024,1,2024-08-06,1.2766384000000002,1.2829271,0.140597251934026,0.0030608631302286395,0.0015787499999999955,0.0014100000000001334,0.0007599999999998719,True,False,False,True
2024-08-06 03:00:00,1722913200,1.27875,1.28025,1.27774,1.2802,5187,8,0,8,2024,1,2024-08-06,1.2767736,1.2828652499999997,0.14130827388952286,0.0030659970312886947,0.001586799999999996,0.0025100000000000122,0.0014499999999999513,True,False,False,True
2024-08-06 04:00:00,1722916800,1.28021,1.28027,1.27794,1.27857,5081,8,0,8,2024,1,2024-08-06,1.2768907999999999,1.28279935,0.1423388291502583,0.0030191361380966716,0.0015934999999999955,0.0023299999999999432,-0.0016400000000000858,True,False,False,True
2024-08-06 05:00:00,1722920400,1.27854,1.27924,1.27808,1.27828,3840,8,0,8,2024,1,2024-08-06,1.27701,1.28273875,0.1422976949173141,0.0029518973490176136,0.001590549999999995,0.0011599999999998278,-0.00025999999999992696,True,False,False,True
2024-08-06 06:00:00,1722924000,1.27827,1.27863,1.27779,1.27789,3174,8,0,8,2024,1,2024-08-06,1.2771208,1.2826768999999998,0.14240698421014733,0.0028764212742386436,0.0015894499999999944,0.0008399999999999519,-0.00038000000000004697,True,False,False,True
2024-08-06 07:00:00,1722927600,1.2778800000000001,1.27795,1.27716,1.2772299999999999,3454,8,0,8,2024,1,2024-08-06,1.277223,1.28260985,0.142615223059477,0.0027844240601770766,0.0015909999999999935,0.0007899999999998464,-0.0006500000000002615,True,False,False,True
2024-08-06 08:00:00,1722931200,1.2772299999999999,1.27782,1.27654,1.27708,4771,8,0,8,2024,1,2024-08-06,1.2773246,1.28254165,0.14262140175258456,0.0026807036922548676,0.001591899999999994,0.0012799999999999478,-0.00014999999999987246,False,True,False,True
2024-08-06 09:00:00,1722934800,1.27705,1.27712,1.27478,1.27548,6266,8,0,8,2024,1,2024-08-06,1.2773858,1.2824680499999999,0.1438084697498791,0.0026001672552081775,0.0015996499999999948,0.0023400000000000087,-0.0015700000000000713,False,True,False,True
2024-08-06 10:00:00,1722938400,1.2754699999999999,1.27594,1.27335,1.2739500000000001,7640,8,0,8,2024,1,2024-08-06,1.277396,1.282389,0.1444545305016698,0.002585330673982025,0.0016095499999999952,0.0025900000000000922,-0.0015199999999997438,False,True,False,True
2024-08-06 11:00:00,1722942000,1.27394,1.2747,1.27291,1.27317,6131,8,0,8,2024,1,2024-08-06,1.2774082,1.28230695,0.14438089773240922,0.002563390364969828,0.001615149999999994,0.0017899999999999583,-0.0007700000000001594,False,True,False,True
2024-08-06 12:00:00,1722945600,1.27314,1.27314,1.2699099999999999,1.27097,6179,8,0,8,2024,1,2024-08-06,1.2774028,1.2822171500000001,0.14572806405043287,0.0025768981828649686,0.0016263499999999943,0.003230000000000066,-0.0021700000000000053,False,True,False,True
2024-08-06 13:00:00,1722949200,1.27098,1.27109,1.26794,1.26874,5532,8,0,8,2024,1,2024-08-06,1.2773078,1.28211635,0.1455001818369149,0.0028018312451832533,0.0016389499999999934,0.003149999999999986,-0.0022400000000000198,False,True,False,True
2024-08-06 14:00:00,1722952800,1.2687599999999999,1.27035,1.26863,1.26922,4685,8,0,8,2024,1,2024-08-06,1.2772148,1.2820163,0.14554628458365818,0.0029891786053442984,0.0016436499999999943,0.0017200000000001658,0.000460000000000127,False,True,False,True
2024-08-06 15:00:00,1722956400,1.2692700000000001,1.2698,1.2671999999999999,1.26788,6948,8,0,8,2024,1,2024-08-06,1.2770998,1.2819113999999998,0.14620314421323377,0.0032307536809377166,0.0016521999999999947,0.0026000000000001577,-0.0013900000000002244,False,True,False,True
2024-08-06 16:00:00,1722960000,1.26788,1.26983,1.26786,1.26976,7974,8,0,8,2024,1,2024-08-06,1.2770131999999998,1.28181255,0.14776081857605097,0.003368186964603501,0.0016572999999999948,0.0019700000000000273,0.0018800000000001038,False,True,False,True
2024-08-06 17:00:00,1722963600,1.26975,1.27261,1.26949,1.27058,7625,8,0,8,2024,1,2024-08-06,1.276821,1.2817233,0.13060252795001223,0.0034562467846910995,0.0016647999999999951,0.0031200000000000117,0.0008300000000001084,False,True,False,True
