Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,SMA_50,SMA_200,Volatility_pct,Volatility_abs,range,range_2,range_3,Above_SMA_50,Below_SMA_50,Above_SMA_200,Below_SMA_200
2024-07-16 22:00:00,1721167200,1.08954,1.09025,1.08947,1.09015,2285,8,0,7,2024,1,2024-07-16,1.0896168,1.08502235,0.05405765681665369,0.0009000984980182723,0.0008108999999999988,0.0007800000000000029,0.0006099999999999994,True,False,True,False
2024-07-16 23:00:00,1721170800,1.09012,1.09023,1.08978,1.08982,1548,9,0,7,2024,1,2024-07-16,1.0896021999999999,1.08507315,0.054218056043596995,0.0008905221811467234,0.0008100999999999991,0.00045000000000006146,-0.00029999999999996696,True,False,True,False
2024-07-17 00:00:00,1721174400,1.08986,1.0899,1.08976,1.08982,524,23,0,7,2024,2,2024-07-17,1.089587,1.085122,0.054215231463088216,0.0008799147686067375,0.0008074499999999984,0.000140000000000029,-4.0000000000040004e-05,True,False,True,False
2024-07-17 01:00:00,1721178000,1.08988,1.0901399999999999,1.08971,1.0901399999999999,1060,9,0,7,2024,2,2024-07-17,1.0895788,1.0851688499999999,0.05438859968550213,0.0008726376623823623,0.000804499999999998,0.00042999999999993044,0.00025999999999992696,True,False,True,False
2024-07-17 02:00:00,1721181600,1.09015,1.09025,1.08996,1.0901399999999999,1203,8,0,7,2024,2,2024-07-17,1.0896043999999998,1.08521445,0.049627424522398086,0.0008698912904237644,0.0008024499999999968,0.00028999999999990145,-1.0000000000065512e-05,True,False,True,False
2024-07-17 03:00:00,1721185200,1.09016,1.09024,1.08955,1.08972,1737,8,0,7,2024,2,2024-07-17,1.089626,1.0852572500000002,0.04986453725204015,0.0008587936484537724,0.0008037999999999979,0.0006900000000000794,-0.00043999999999999595,True,False,True,False
2024-07-17 04:00:00,1721188800,1.08972,1.09024,1.08952,1.09019,1349,8,0,7,2024,2,2024-07-17,1.0896594,1.08530265,0.05016322182677815,0.0008472992146792166,0.0008062499999999984,0.0007200000000000539,0.00046999999999997044,True,False,True,False
2024-07-17 05:00:00,1721192400,1.09021,1.09065,1.09005,1.09039,1061,8,0,7,2024,2,2024-07-17,1.0896915999999999,1.08534875,0.050122425508375285,0.0008437824460955086,0.0008085499999999978,0.0005999999999999339,0.000180000000000069,True,False,True,False
2024-07-17 06:00:00,1721196000,1.09041,1.09058,1.09002,1.09057,1234,8,0,7,2024,2,2024-07-17,1.0897246,1.08539535,0.05013977665832948,0.0008452537597548834,0.0008106499999999983,0.000560000000000116,0.00015999999999993797,True,False,True,False
2024-07-17 07:00:00,1721199600,1.09056,1.09064,1.0901399999999999,1.09026,967,8,0,7,2024,2,2024-07-17,1.0897476,1.08544065,0.05029023987295297,0.0008438337199657357,0.0008120499999999997,0.000500000000000167,-0.00029999999999996696,True,False,True,False
