Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-01-23,1579737600,1.9140000000000001,1.963,1.9060000000000001,1.921,3361,0,0,1,2020,3,2020-01-23,1.9260000000000002,1.9345,0.03699999999999992,0.05699999999999994,,,,,,,,2.990556138509965,,
2020-01-24,1579824000,1.92,1.925,1.8599999999999999,1.875,3553,0,0,1,2020,4,2020-01-24,1.895,1.8925,0.030000000000000027,0.06500000000000017,,,,,,-0.04600000000000004,-0.03100000000000014,3.494623655913988,0.04600000000000004,
2020-01-27,1580083200,1.9180000000000001,1.958,1.873,1.88,4316,0,0,1,2020,0,2020-01-27,1.9072500000000001,1.9155,0.05074999999999985,0.08499999999999996,,,,,,0.004999999999999893,0.012250000000000094,4.538174052322475,0.004999999999999893,
2020-01-28,1580169600,1.884,1.9340000000000002,1.866,1.915,3307,0,0,1,2020,1,2020-01-28,1.89975,1.9000000000000001,0.034250000000000114,0.06800000000000006,,,,,,0.03500000000000014,-0.007500000000000062,3.6441586280814606,0.03500000000000014,
2020-01-29,1580256000,1.9140000000000001,1.925,1.865,1.885,2997,0,0,1,2020,2,2020-01-29,1.89725,1.895,0.02774999999999994,0.06000000000000005,,,,,,-0.030000000000000027,-0.0024999999999999467,3.2171581769437028,0.030000000000000027,
2020-01-30,1580342400,1.884,1.8900000000000001,1.821,1.834,3195,0,0,1,2020,3,2020-01-30,1.85725,1.8555000000000001,0.03275000000000006,0.06900000000000017,,,,,,-0.050999999999999934,-0.040000000000000036,3.7891268533772746,0.050999999999999934,
2020-01-31,1580428800,1.835,1.861,1.8159999999999998,1.847,2383,0,0,1,2020,4,2020-01-31,1.8397499999999998,1.8384999999999998,0.021250000000000213,0.04500000000000015,,,,,,0.0129999999999999,-0.017500000000000293,2.477973568281947,0.0129999999999999,
2020-02-03,1580688000,1.855,1.883,1.818,1.826,3116,0,0,2,2020,0,2020-02-03,1.8455,1.8505,0.03750000000000009,0.06499999999999995,,,,,,-0.020999999999999908,0.005750000000000144,3.5753575357535725,0.020999999999999908,
2020-02-04,1580774400,1.8239999999999998,1.892,1.8090000000000002,1.877,2931,0,0,2,2020,1,2020-02-04,1.8505,1.8505,0.04149999999999987,0.08299999999999974,,,,,,0.050999999999999934,0.0050000000000001155,4.588170259812037,0.050999999999999934,
2020-02-05,1580860800,1.876,1.8860000000000001,1.827,1.869,3210,0,0,2,2020,2,2020-02-05,1.8645,1.8565,0.021500000000000075,0.05900000000000016,,,,,,-0.008000000000000007,0.014000000000000012,3.229337712096342,0.008000000000000007,
2020-02-06,1580947200,1.867,1.9100000000000001,1.837,1.866,3770,0,0,2,2020,3,2020-02-06,1.87,1.8735,0.040000000000000036,0.07300000000000018,,,,,,-0.0029999999999998916,0.00550000000000006,3.973870440936319,0.0029999999999998916,
2020-02-07,1581033600,1.865,1.901,1.8439999999999999,1.8519999999999999,3106,0,0,2,2020,4,2020-02-07,1.8655,1.8725,0.03550000000000009,0.05700000000000016,,,,,,-0.014000000000000234,-0.0045000000000001705,3.0911062906724602,0.014000000000000234,
