Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-01-30,1580342400,1576.54,1585.92,1572.27,1574.16,92661,0,0,1,2020,3,2020-01-30,1577.2224999999999,1579.095,8.697500000000218,13.650000000000091,,,,,,-2.599999999999909,5.9724999999998545,0.8681714972619264,2.599999999999909,
2020-01-31,1580428800,1574.97,1590.37,1570.91,1588.81,88936,0,0,1,2020,4,2020-01-31,1581.2649999999999,1580.6399999999999,9.105000000000018,19.45999999999981,1561.3009090909093,,,,,14.649999999999864,4.042500000000018,1.2387724312659418,14.649999999999864,
2020-02-03,1580688000,1593.07,1593.7,1569.38,1576.6,96644,0,0,2,2020,0,2020-02-03,1583.1875,1581.54,10.512500000000045,24.319999999999936,1563.4650000000001,2.1640909090908735,0.0013860818862592161,,,-12.210000000000036,1.9225000000001273,1.5496565522690446,12.210000000000036,6.1420620823446885
2020-02-04,1580774400,1577.17,1579.62,1549.02,1552.78,83023,0,0,2,2020,1,2020-02-04,1564.6475,1564.32,14.972499999999854,30.59999999999991,1563.5104545454546,0.045454545454504114,2.9072953634745602e-05,-2.1186363636363694,-0.9790250821953902,-23.819999999999936,-18.539999999999964,1.9754425378626428,23.819999999999936,6.25835033517209
2020-02-05,1580860800,1552.53,1562.36,1547.45,1556.05,84473,0,0,2,2020,2,2020-02-05,1554.5974999999999,1554.905,7.7625000000000455,14.909999999999854,1563.0754545454547,-0.43499999999994543,-0.0002782200776050292,-0.48045454545444954,-10.569721779919997,3.269999999999982,-10.050000000000182,0.9635206307150378,3.269999999999982,6.244901106249769
2020-02-06,1580947200,1556.01,1568.22,1552.48,1566.57,70787,0,0,2,2020,3,2020-02-06,1560.8200000000002,1560.35,7.399999999999864,15.740000000000009,1562.738181818182,-0.3372727272726479,-0.00021577507745507152,0.09772727272729753,-0.22444462199671567,10.519999999999982,6.222500000000309,1.0138616922601262,10.519999999999982,6.265334504255635
2020-02-07,1581033600,1566.52,1573.99,1560.46,1570.08,75867,0,0,2,2020,4,2020-02-07,1567.7625,1567.225,6.227499999999964,13.529999999999973,1563.3636363636363,0.625454545454204,0.00040022989950028176,0.9627272727268519,-2.8548476692523366,3.509999999999991,6.942499999999882,0.8670520231213854,3.509999999999991,5.971485127841676
2020-02-10,1581292800,1572.03,1576.96,1567.93,1572.03,68158,0,0,2,2020,0,2020-02-10,1572.2375,1572.4450000000002,4.722500000000082,9.029999999999973,1564.2649999999996,0.901363636363385,0.0005765540501248001,0.27590909090918103,0.44055716688001767,1.9500000000000455,4.474999999999909,0.5759185677932033,1.9500000000000455,6.049152940594322
2020-02-11,1581379200,1571.92,1573.98,1562.09,1567.66,61499,0,0,2,2020,1,2020-02-11,1568.9125000000001,1568.0349999999999,5.067499999999882,11.8900000000001,1564.5240909090908,0.2590909090911282,0.00016563108494471734,-0.6422727272722568,-0.7127223633085831,-4.369999999999891,-3.324999999999818,0.7611597283127156,4.369999999999891,6.062532581248613
2020-02-12,1581465600,1567.52,1570.41,1561.74,1565.74,53092,0,0,2,2020,2,2020-02-12,1566.3525,1566.075,4.057500000000118,8.670000000000073,1565.341818181818,0.8177272727273248,0.0005226683804224752,0.5586363636361966,2.155617682495566,-1.9200000000000728,-2.560000000000173,0.555150024972151,1.9200000000000728,5.956761246302738
