Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2019-12-19,1576713600,1.2857,1.2857,1.218,1.2204,5528,0,0,12,2019,3,2019-12-19,1.25245,1.2518500000000001,0.03325,0.0677000000000001,,,,,,,,5.558292282430221,,
2019-12-20,1576800000,1.2243,1.2648,1.2192,1.2629000000000001,4308,0,0,12,2019,4,2019-12-20,1.2428,1.242,0.02200000000000002,0.04559999999999986,,,,,,0.042500000000000204,-0.009650000000000158,3.740157480314949,0.042500000000000204,
2019-12-23,1577059200,1.2596,1.27,1.2067,1.215,4944,0,0,12,2019,0,2019-12-23,1.237825,1.23835,0.032175000000000065,0.06329999999999991,,,,,,-0.047900000000000054,-0.004974999999999952,5.245711444435229,0.047900000000000054,
2019-12-24,1577145600,1.2194,1.2628,1.2119,1.2559,3661,0,0,12,2019,1,2019-12-24,1.2374999999999998,1.23735,0.0253000000000001,0.050899999999999945,,,,,,0.040899999999999936,-0.00032500000000013074,4.200016503011795,0.040899999999999936,
2019-12-26,1577318400,1.2516,1.2563,1.2287,1.2338,2060,0,0,12,2019,3,2019-12-26,1.2426,1.2425,0.013700000000000045,0.02760000000000007,,,,,,-0.02210000000000001,0.0051000000000001044,2.2462765524538186,0.02210000000000001,
2019-12-27,1577404800,1.238,1.2852000000000001,1.2356,1.2827,4561,0,0,12,2019,4,2019-12-27,1.260375,1.2604000000000002,0.024825000000000097,0.04960000000000009,,,,,,0.048899999999999944,0.017775000000000096,4.014244091939146,0.048899999999999944,
2019-12-30,1577664000,1.2816,1.286,1.2577,1.2755,3982,0,0,12,2019,0,2019-12-30,1.2752000000000001,1.2718500000000001,0.01079999999999992,0.028299999999999992,,,,,,-0.007199999999999873,0.014825000000000088,2.2501391428798594,0.007199999999999873,
2019-12-31,1577750400,1.2731,1.304,1.2461,1.2524,3877,0,0,12,2019,1,2019-12-31,1.2689,1.27505,0.03510000000000013,0.05790000000000006,,,,,,-0.02310000000000012,-0.006300000000000194,4.646497070861091,0.02310000000000012,
2020-01-02,1577923200,1.2549000000000001,1.27,1.2274,1.2337,4366,0,0,1,2020,3,2020-01-02,1.2465000000000002,1.2487,0.023499999999999854,0.04259999999999997,,,,,,-0.01869999999999994,-0.022399999999999753,3.4707511813589678,0.01869999999999994,
2020-01-03,1578009600,1.2352,1.2465,1.2175,1.2305,3829,0,0,1,2020,4,2020-01-03,1.232425,1.232,0.014074999999999838,0.028999999999999915,,,,,,-0.0032000000000000917,-0.01407500000000006,2.3819301848049212,0.0032000000000000917,
2020-01-06,1578268800,1.2247,1.2294,1.1811,1.1908,4003,0,0,1,2020,0,2020-01-06,1.2065,1.20525,0.022900000000000142,0.04830000000000001,,,,,,-0.039699999999999847,-0.025925000000000198,4.089408178816358,0.039699999999999847,
2020-01-07,1578355200,1.1923,1.1988,1.165,1.1954,3890,0,0,1,2020,1,2020-01-07,1.187875,1.1819000000000002,0.010925000000000074,0.03380000000000005,,,,,,0.0045999999999999375,-0.01862499999999989,2.901287553648073,0.0045999999999999375,
2020-01-08,1578441600,1.1923,1.196,1.1499,1.1535,3721,0,0,1,2020,2,2020-01-08,1.172925,1.17295,0.023074999999999957,0.04610000000000003,,,,,,-0.04190000000000005,-0.014950000000000019,4.009044264718674,0.04190000000000005,
2020-01-09,1578528000,1.1538,1.1707,1.1381999999999999,1.1406,3932,0,0,1,2020,3,2020-01-09,1.150825,1.15445,0.019875000000000087,0.032500000000000195,,,,,,-0.012899999999999912,-0.02210000000000001,2.855385696714128,0.012899999999999912,
2020-01-10,1578614400,1.1448,1.159,1.1336,1.1547,3740,0,0,1,2020,4,2020-01-10,1.148025,1.1463,0.010974999999999957,0.02540000000000009,,,,,,0.014100000000000001,-0.0027999999999999137,2.240649258997891,0.014100000000000001,
2020-01-13,1578873600,1.1531,1.1544,1.1126,1.1226,3027,0,0,1,2020,0,2020-01-13,1.135675,1.1335000000000002,0.018725000000000103,0.04180000000000006,,,,,,-0.03210000000000002,-0.012350000000000083,3.756965666007555,0.03210000000000002,
2020-01-14,1578960000,1.1214,1.1257,1.108,1.1233,3271,0,0,1,2020,1,2020-01-14,1.1196,1.11685,0.006099999999999994,0.017699999999999827,,,,,,0.0006999999999999229,-0.01607500000000006,1.59747292418771,0.0006999999999999229,
2020-01-15,1579046400,1.1235,1.1341,1.1118999999999999,1.1156,3499,0,0,1,2020,2,2020-01-15,1.1212749999999998,1.123,0.012825000000000308,0.02220000000000022,,,,,,-0.00770000000000004,0.001674999999999871,1.9965824264772212,0.00770000000000004,
2020-01-16,1579132800,1.1178,1.1225,1.0957,1.0987,2347,0,0,1,2020,3,2020-01-16,1.1086749999999999,1.1091,0.013825000000000198,0.026800000000000157,,,,,,-0.016899999999999915,-0.012599999999999945,2.4459249794651967,0.016899999999999915,
2020-01-17,1579219200,1.1022,1.1042,1.0864,1.0923,1977,0,0,1,2020,4,2020-01-17,1.096275,1.0953,0.00792499999999996,0.017800000000000038,,,,,,-0.006399999999999961,-0.012399999999999745,1.6384388807069254,0.006399999999999961,
2020-01-21,1579564800,1.0892,1.1066,1.0724,1.0852,3387,0,0,1,2020,1,2020-01-21,1.0883500000000002,1.0895000000000001,0.018249999999999877,0.03420000000000001,,,,,,-0.007100000000000106,-0.00792499999999996,3.18910854158896,0.007100000000000106,
2020-01-22,1579651200,1.0891,1.0967,1.0762,1.0851,3126,0,0,1,2020,2,2020-01-22,1.086775,1.0864500000000001,0.009924999999999962,0.020499999999999963,1.1827545454545456,,,,,-9.999999999998899e-05,-0.001575000000000104,1.9048503995539825,9.999999999998899e-05,
2020-01-23,1579737600,1.0873,1.1113,1.0819,1.0965,3152,0,0,1,2020,3,2020-01-23,1.09425,1.0966,0.01705000000000001,0.02939999999999987,1.1771227272727272,-0.00563181818181846,-0.0047616119536062484,,,0.011400000000000077,0.007474999999999898,2.7174415380349264,0.011400000000000077,0.01648239057704311
2020-01-24,1579824000,1.1009,1.1009,1.0746,1.0813,2827,0,0,1,2020,4,2020-01-24,1.089425,1.08775,0.011474999999999902,0.02629999999999999,1.1688681818181819,-0.008254545454545292,-0.007012476493143738,-0.0026227272727268325,0.47271062015727194,-0.015200000000000102,-0.004824999999999857,2.447422296668527,0.015200000000000102,0.01575562292261571
2020-01-27,1580083200,1.0718,1.0728,1.0395,1.0406,2875,0,0,1,2020,0,2020-01-27,1.056175,1.0561500000000001,0.01662499999999989,0.033299999999999885,1.160940909090909,-0.007927272727272783,-0.006782007458652761,0.00032727272727250956,-0.03286556963382503,-0.04069999999999996,-0.03325,3.2034632034631922,0.04069999999999996,0.015196331295693857
2020-01-28,1580169600,1.0416,1.0458,1.0282,1.0324,2528,0,0,1,2020,1,2020-01-28,1.037,1.037,0.008800000000000141,0.01760000000000006,1.1507818181818181,-0.010159090909090951,-0.008750739016550102,-0.002231818181818168,0.29028743626425135,-0.008199999999999985,-0.019175000000000164,1.7117292355572904,0.008199999999999985,0.014525494082990024
2020-01-29,1580256000,1.0371,1.0383,0.9987,1.0011,2124,0,0,1,2020,2,2020-01-29,1.0188000000000001,1.0185,0.01949999999999985,0.03959999999999997,1.1402045454545455,-0.010577272727272602,-0.009191379773434538,-0.000418181818181651,0.05035469073538379,-0.031299999999999883,-0.018199999999999772,3.965154701111442,0.031299999999999883,0.014797005225259714
2020-01-30,1580342400,1.0004,1.0135,0.9888,0.9931,3336,0,0,1,2020,3,2020-01-30,0.99895,1.00115,0.014550000000000063,0.024700000000000055,1.127040909090909,-0.013163636363636488,-0.011544977974446535,-0.0025863636363638864,0.25606582026068647,-0.008000000000000118,-0.019850000000000145,2.497977346278323,0.008000000000000118,0.013188434524036766
2020-01-31,1580428800,0.9948,1.011,0.9824,1.0026,3332,0,0,1,2020,4,2020-01-31,0.9977,0.9966999999999999,0.013299999999999867,0.028599999999999848,1.1146363636363636,-0.01240454545454539,-0.011006295649508502,0.000759090909091098,-0.04665945020686435,0.009499999999999953,-0.0012499999999999734,2.911237785016271,0.009499999999999953,0.013124618320568628
2020-02-03,1580688000,1.0,1.0034,0.9617,0.9695,3762,0,0,2,2020,0,2020-02-03,0.98365,0.98255,0.019750000000000045,0.04170000000000007,1.1017772727272728,-0.012859090909090876,-0.011536579398091495,-0.00045454545454548523,0.04818003854063968,-0.03309999999999991,-0.014050000000000007,4.33607153998129,0.03309999999999991,0.01354614448110715
2020-02-04,1580774400,0.974,0.9984,0.9597,0.966,3445,0,0,2,2020,1,2020-02-04,0.9745249999999999,0.97905,0.02387500000000009,0.03869999999999996,1.089609090909091,-0.0121681818181818,-0.011044139427618949,0.0006909090909090754,-0.04268509351688865,-0.0035000000000000586,-0.00912500000000016,4.032510159424816,0.0035000000000000586,0.013814774229533625
2020-02-05,1580860800,0.9674,0.9744,0.9591,0.962,2549,0,0,2,2020,2,2020-02-05,0.9657250000000001,0.96675,0.008674999999999988,0.015300000000000091,1.0774045454545453,-0.012204545454545634,-0.011200847676815062,-3.636363636383422e-05,0.014189267549830076,-0.0040000000000000036,-0.008799999999999808,1.5952455426962873,0.0040000000000000036,0.013780952567934232
2020-02-06,1580947200,0.9668,0.9758,0.9579,0.9667,3336,0,0,2,2020,3,2020-02-06,0.9668,0.96685,0.009000000000000008,0.017900000000000027,1.0672181818181818,-0.010186363636363494,-0.009454539317973576,0.002018181818182141,-0.15590858917367634,0.0047000000000000375,0.0010749999999999371,1.868671051257963,0.0047000000000000375,0.012890193090953978
2020-02-07,1581033600,0.9676,0.9819,0.9616,0.9714,2765,0,0,2,2020,4,2020-02-07,0.9706250000000001,0.97175,0.011274999999999924,0.020299999999999985,1.0570363636363636,-0.010181818181818292,-0.009540521662095292,4.5454545452017214e-06,0.00909429230023484,0.0047000000000000375,0.0038250000000000783,2.11106489184692,0.0047000000000000375,0.012886635246074423
2020-02-10,1581292800,0.9708,0.9888,0.9647,0.9862,2498,0,0,2,2020,0,2020-02-10,0.9776250000000001,0.97675,0.011174999999999935,0.02410000000000001,1.049431818181818,-0.007604545454545475,-0.0071942136677158874,0.002577272727272817,-0.2459307863322966,0.014799999999999924,0.007000000000000006,2.4981859645485653,0.014799999999999924,0.011321061282911072
2020-02-11,1581379200,0.9866,0.9944,0.979,0.9923,2858,0,0,2,2020,1,2020-02-11,0.988075,0.9866999999999999,0.006324999999999914,0.01539999999999997,1.0426909090909091,-0.006740909090908964,-0.006423389279913261,0.0008636363636365108,-0.10714505064837165,0.006099999999999994,0.01044999999999996,1.5730337078651655,0.006099999999999994,0.011417766401989013
2020-02-12,1581465600,0.994,1.0068,0.9842,0.9915,3189,0,0,2,2020,2,2020-02-12,0.994125,0.9954999999999999,0.01267499999999988,0.022599999999999953,1.0352727272727273,-0.007418181818181768,-0.007114459091860148,-0.0006772727272728041,0.10758647527527998,-0.0007999999999999119,0.00605,2.29628124364966,0.0007999999999999119,0.011691207337325286
2020-02-13,1581552000,0.989,1.0305,0.9869,1.0257,3586,0,0,2,2020,3,2020-02-13,1.008025,1.0087,0.022475000000000023,0.04359999999999997,1.0308681818181817,-0.004404545454545605,-0.004254478398314165,0.003013636363636163,-0.40199552160165863,0.03420000000000001,0.013899999999999912,4.417874151383116,0.03420000000000001,0.011869183241592928
