Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,SMA_50,SMA_200,Volatility_pct,Volatility_abs,range,range_2,range_3,Above_SMA_50,Below_SMA_50,Above_SMA_200,Below_SMA_200
2024-06-25 05:00:00,1719291600,60461.04,60690.74,60370.34,60634.84,3950,1842,0,6,2024,1,2024-06-25,,,,,,320.40000000000146,173.79999999999563,False,False,False,False
2024-06-25 06:00:00,1719295200,60629.66,61556.74,60586.04,61261.94,4996,1842,0,6,2024,1,2024-06-25,,,,,,970.6999999999971,632.2799999999988,False,False,False,False
2024-06-25 07:00:00,1719298800,61261.94,61383.24,61120.84,61337.74,3352,1842,0,6,2024,1,2024-06-25,,,,,,262.40000000000146,75.79999999999563,False,False,False,False
2024-06-25 08:00:00,1719302400,61337.74,61381.24,60908.87,60989.74,2029,1842,0,6,2024,1,2024-06-25,,,,,,472.36999999999534,-348.0,False,False,False,False
2024-06-25 09:00:00,1719306000,60988.54,61148.44,60923.33,61107.74,2049,1842,0,6,2024,1,2024-06-25,,,,,,225.11000000000058,119.19999999999709,False,False,False,False
2024-06-25 10:00:00,1719309600,61107.74,61216.94,60591.34,60650.84,2707,1842,0,6,2024,1,2024-06-25,,,,,,625.6000000000058,-456.90000000000146,False,False,False,False
2024-06-25 11:00:00,1719313200,60651.64,60881.54,60632.04,60832.24,2520,1842,0,6,2024,1,2024-06-25,,,,,,249.5,180.59999999999854,False,False,False,False
2024-06-25 12:00:00,1719316800,60832.24,61549.81,60800.76,61434.4,3723,1842,0,6,2024,1,2024-06-25,,,,,,749.0499999999956,602.1600000000035,False,False,False,False
2024-06-25 13:00:00,1719320400,61435.94,61441.44,61141.93,61283.54,3485,1842,0,6,2024,1,2024-06-25,,,,,,299.51000000000204,-152.40000000000146,False,False,False,False
2024-06-25 14:00:00,1719324000,61283.54,61458.44,61095.88,61161.54,2545,1842,0,6,2024,1,2024-06-25,,,,,,362.56000000000495,-122.0,False,False,False,False
2024-06-25 15:00:00,1719327600,61161.54,61250.34,60932.84,61024.94,3425,1842,0,6,2024,1,2024-06-25,,,,,,317.5,-136.59999999999854,False,False,False,False
2024-06-25 16:00:00,1719331200,61024.94,61403.79,60980.81,61169.34,3974,1842,0,6,2024,1,2024-06-25,,,,,,422.9800000000032,144.39999999999418,False,False,False,False
2024-06-25 17:00:00,1719334800,61170.14,62129.87,61119.44,61715.74,6490,1842,0,6,2024,1,2024-06-25,,,,,,1010.4300000000003,545.5999999999985,False,False,False,False
2024-06-25 18:00:00,1719338400,61721.34,61923.64,61277.04,61766.74,5492,1842,0,6,2024,1,2024-06-25,,,,,,646.5999999999985,45.400000000001455,False,False,False,False
