Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-03-17,1584403200,1.22694,1.2273,1.20011,1.20518,190853,13,0,3,2020,1,2020-03-17,1.2148824999999999,1.213705,0.012417500000000192,0.027190000000000047,1.2802786363636363,-0.0045200000000000795,-0.0035180610191126727,-0.0010286363636364815,0.2981411569701691,-0.021710000000000118,-0.01397500000000007,2.265625650981997,0.021710000000000118,0.007881344788232282
2020-03-18,1584489600,1.20518,1.21289,1.14493,1.16143,183106,13,0,3,2020,2,2020-03-18,1.1811075,1.1789100000000001,0.03178250000000005,0.06796000000000002,1.2739645454545454,-0.006314090909090853,-0.004931809943360954,-0.001794090909090773,0.40185457744131403,-0.043749999999999956,-0.03377499999999989,5.935734062344425,0.043749999999999956,0.010709029537561462
2020-03-19,1584576000,1.15817,1.17925,1.14717,1.1482999999999999,189216,13,0,3,2020,3,2020-03-19,1.1582225,1.1632099999999999,0.021027499999999977,0.032079999999999886,1.2670877272727272,-0.006876818181818178,-0.005397966690952605,-0.0005627272727273258,0.09452042007806405,-0.013130000000000086,-0.022885000000000044,2.796446908479117,0.013130000000000086,0.010471382533577045
2020-03-20,1584662400,1.14844,1.19332,1.1409,1.16412,175796,13,0,3,2020,4,2020-03-20,1.161695,1.16711,0.031625000000000014,0.05241999999999991,1.2612895454545454,-0.0057981818181818134,-0.004575990827929366,0.001078636363636365,-0.15227508987799643,0.015820000000000167,0.0034724999999999895,4.594618283811019,0.015820000000000167,0.010478386371592778
2020-03-23,1584921600,1.16599,1.17139,1.14457,1.15354,179360,13,0,3,2020,0,2020-03-23,1.1588725,1.15798,0.01251749999999996,0.026819999999999844,1.2551781818181817,-0.006111363636363665,-0.004845329653597741,-0.0003131818181818513,0.05885912708226537,-0.010580000000000034,-0.00282249999999995,2.3432380719396666,0.010580000000000034,0.010324722242943861
2020-03-24,1585008000,1.15354,1.17986,1.1481,1.17451,171022,13,0,3,2020,1,2020-03-24,1.1640025,1.16398,0.015857499999999858,0.03176000000000001,1.249714090909091,-0.005464090909090835,-0.004353239235863615,0.0006472727272728296,-0.10155973956668563,0.020969999999999933,0.005130000000000079,2.76630955491682,0.020969999999999933,0.010413866889540779
2020-03-25,1585094400,1.17527,1.1972800000000001,1.16383,1.1875499999999999,169195,13,0,3,2020,2,2020-03-25,1.1809825,1.180555,0.016297500000000076,0.0334500000000002,1.2449636363636363,-0.004750454545454641,-0.0038012330820396123,0.0007136363636361942,-0.12680354189504894,0.01303999999999994,0.016979999999999995,2.8741311016213884,0.01303999999999994,0.010164233712862814
2020-03-26,1585180800,1.18589,1.22288,1.17749,1.22012,185909,13,0,3,2020,3,2020-03-26,1.201595,1.2001849999999998,0.021285,0.04539000000000004,1.241313181818182,-0.003650454545454318,-0.0029321776466634253,0.001100000000000323,-0.22862461117745547,0.03257000000000021,0.020612499999999923,3.8548098073019768,0.03257000000000021,0.010890823105811525
2020-03-27,1585267200,1.22011,1.2485,1.21307,1.24508,191283,13,0,3,2020,4,2020-03-27,1.23169,1.230785,0.01680999999999999,0.03542999999999985,1.2392936363636364,-0.002019545454545524,-0.0016269427281738746,0.0016309090909087942,-0.4451418282841081,0.02495999999999987,0.030094999999999983,2.9206888308176646,0.02495999999999987,0.011087855852354753
2020-03-30,1585526400,1.24157,1.2466,1.23171,1.24094,134620,13,0,3,2020,0,2020-03-30,1.240205,1.239155,0.0063949999999999285,0.014889999999999848,1.2371400000000001,-0.002153636363636302,-0.00173779344978775,-0.00013409090909077825,0.0681343723379233,-0.0041400000000000325,0.00851500000000005,1.2088884558865194,0.0041400000000000325,0.010929337420457668
2020-03-31,1585612800,1.24094,1.24723,1.22415,1.24026,152472,13,0,3,2020,1,2020-03-31,1.238145,1.23569,0.00908500000000001,0.02307999999999999,1.2352818181818181,-0.001858181818181981,-0.0015019980100732244,0.00029545454545432115,-0.13568668919964288,-0.0006800000000000139,-0.0020599999999999508,1.8853898623534686,0.0006800000000000139,0.011238660701893902
2020-04-01,1585699200,1.24134,1.24432,1.23296,1.23709,119860,13,0,4,2020,2,2020-04-01,1.2389275000000002,1.2386400000000002,0.005392499999999911,0.011360000000000037,1.2335495454545453,-0.0017322727272728322,-0.0014023299799089672,0.0001259090909091487,-0.06635696551914749,-0.003169999999999895,0.0007825000000001303,0.9213599792369612,0.003169999999999895,0.011358221853778602
