Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,SMA_50,SMA_200,Volatility_pct,Volatility_abs,range,range_2,range_3,Above_SMA_50,Below_SMA_50,Above_SMA_200,Below_SMA_200
2024-10-28 02:00:00,1730080800,72.839,73.099,72.839,73.054,671,55,0,10,2024,0,2024-10-28,75.26762,74.90996,0.6708236898951576,0.6820994568093288,0.41726000000000035,0.2600000000000051,0.2150000000000034,False,True,False,True
2024-10-28 03:00:00,1730084400,73.049,73.104,72.924,73.094,980,55,0,10,2024,0,2024-10-28,75.22614,74.884065,0.6670748755233536,0.7481459262328314,0.4136600000000003,0.1799999999999926,0.044999999999987494,False,True,False,True
2024-10-28 04:00:00,1730088000,73.089,73.089,72.599,72.884,2634,55,0,10,2024,0,2024-10-28,75.18136,74.85807,0.6678925581763698,0.8181750912854915,0.4121850000000002,0.4899999999999949,-0.2049999999999983,False,True,False,True
2024-10-28 05:00:00,1730091600,72.864,72.914,72.694,72.754,1100,55,0,10,2024,0,2024-10-28,75.13628,74.83347499999999,0.6679753724095346,0.8871132509437781,0.40951000000000015,0.21999999999999886,-0.10999999999999943,False,True,False,True
2024-10-28 06:00:00,1730095200,72.759,72.954,72.744,72.749,562,55,0,10,2024,0,2024-10-28,75.0874,74.80748,0.6665704721680815,0.9490914237376201,0.4079100000000001,0.20999999999999375,-0.010000000000005116,False,True,False,True
2024-10-28 07:00:00,1730098800,72.744,72.754,72.594,72.754,564,55,0,10,2024,0,2024-10-28,75.03952,74.781085,0.666645419156904,1.0047277068430205,0.40686000000000017,0.1600000000000108,0.010000000000005116,False,True,False,True
2024-10-28 08:00:00,1730102400,72.739,72.739,72.634,72.689,669,55,0,10,2024,0,2024-10-28,74.98604,74.755415,0.6647503600757156,1.0569662972249791,0.4053100000000002,0.10500000000000398,-0.05000000000001137,False,True,False,True
2024-10-28 09:00:00,1730106000,72.694,73.104,72.664,72.994,1325,55,0,10,2024,0,2024-10-28,74.93754,74.73086500000001,0.668065560333338,1.0917582376093473,0.4065350000000002,0.4399999999999977,0.29999999999999716,False,True,False,True
2024-10-28 10:00:00,1730109600,72.999,73.119,72.869,72.914,1621,55,0,10,2024,0,2024-10-28,74.87786,74.716695,0.6604390545174239,1.1193931666902333,0.3964600000000002,0.25,-0.08499999999999375,False,True,False,True
2024-10-28 11:00:00,1730113200,72.919,72.939,72.444,72.589,2186,55,0,10,2024,0,2024-10-28,74.81316,74.70134999999999,0.6624817537658818,1.1564672341547901,0.39676000000000017,0.49499999999999034,-0.3299999999999983,False,True,False,True
2024-10-28 12:00:00,1730116800,72.599,72.599,71.419,71.504,2710,55,0,10,2024,0,2024-10-28,74.72246,74.68170500000001,0.6894769213501293,1.2336269606162877,0.40026000000000017,1.1800000000000068,-1.0949999999999989,False,True,False,True
2024-10-28 13:00:00,1730120400,71.494,71.869,71.424,71.764,2354,55,0,10,2024,0,2024-10-28,74.63888,74.66326,0.6928662249832119,1.2895452867312738,0.4014300000000002,0.4449999999999932,0.269999999999996,False,True,False,True
2024-10-28 14:00:00,1730124000,71.759,72.014,71.644,71.674,1822,55,0,10,2024,0,2024-10-28,74.5529,74.644135,0.6925288538444808,1.341065936834964,0.40172500000000005,0.36999999999999034,-0.08499999999999375,False,True,False,True
2024-10-28 15:00:00,1730127600,71.669,71.814,71.484,71.484,2118,55,0,10,2024,0,2024-10-28,74.46552,74.62466,0.6928331752309791,1.3958433810747157,0.4024250000000001,0.3299999999999983,-0.18500000000000227,False,True,False,True
2024-10-28 16:00:00,1730131200,71.454,72.164,71.259,72.144,4129,55,0,10,2024,0,2024-10-28,74.39174,74.61136499999999,0.7081919876197249,1.41938358006117,0.4027700000000001,0.9050000000000011,0.6900000000000119,False,True,False,True
2024-10-28 17:00:00,1730134800,72.134,72.324,71.794,72.294,3513,55,0,10,2024,0,2024-10-28,74.31215999999999,74.59757,0.7028613524362441,1.4232942724970143,0.4038150000000001,0.5300000000000011,0.1599999999999966,False,True,False,True
2024-10-28 18:00:00,1730138400,72.299,72.314,71.784,72.114,2957,55,0,10,2024,0,2024-10-28,74.22916000000001,74.584175,0.7030223761159711,1.4281452272806399,0.404165,0.5299999999999869,-0.18500000000000227,False,True,False,True
